fips,county_name,State,total_pop_18plus,prop_white,prop_foreign_born,median_age,median_income,median_rent,prop_less_than_hs,prop_bachelor_above,prop_unemployed,prop_nilf,prop_health_insurance,prop_low_ratio_ip
18055,Greene County,  IN,25091,0.976553997,0.007970986,43.1,51613,636,0.120585134,0.148523985,0.027577478,0.42183185,0.921259101,0.153792784
18057,Hamilton County,  IN,234567,0.867682604,0.100568281,37.1,98173,1176,0.032135935,0.593162304,0.020019893,0.272268089,0.956206082,0.047543582
18059,Hancock County,  IN,57482,0.942672024,0.025225288,39.8,74072,895,0.071209355,0.308224234,0.016579669,0.327879275,0.937273387,0.074954296
18061,Harrison County,  IN,30894,0.966149224,0.015310416,42.3,57712,732,0.115583813,0.186805729,0.030100439,0.418236033,0.935127221,0.122296422
18063,Hendricks County,  IN,122387,0.870292248,0.060006373,37.7,81933,1076,0.060043518,0.370167369,0.025367114,0.295798254,0.939176492,0.0478951
18065,Henry County,  IN,38378,0.946202466,0.0108656,42.1,49832,721,0.106891333,0.164484023,0.029405072,0.468458446,0.930348591,0.168603234
18067,Howard County,  IN,63681,0.872891135,0.019770418,41.7,52373,700,0.104926031,0.215537967,0.030369552,0.407294143,0.928734784,0.165226301
18069,Huntington County,  IN,28528,0.958497208,0.018367919,40.7,53632,703,0.08161797,0.200727447,0.018092161,0.349464377,0.921593186,0.117997376
18071,Jackson County,  IN,33244,0.90886996,0.05712309,38.5,51250,767,0.126885093,0.16728947,0.027262434,0.371918822,0.915943701,0.152418256
18073,Jasper County,  IN,25569,0.942595748,0.03339982,40.3,63892,796,0.117788035,0.142597195,0.023780146,0.394354085,0.934362351,0.095298021
18075,Jay County,  IN,15561,0.969865643,0.017993702,39.7,47658,677,0.119752637,0.114005093,0.023303378,0.380725132,0.91147398,0.130183041
18077,Jefferson County,  IN,25567,0.945094873,0.015527829,40.8,52718,742,0.102998521,0.178790731,0.023874282,0.433779087,0.927693113,0.131917476
18079,Jennings County,  IN,21292,0.965355467,0.016672929,39.8,54191,714,0.122086278,0.120135007,0.019820392,0.350145138,0.913409654,0.120687322
18081,Johnson County,  IN,115437,0.910263083,0.05596126,37.5,72440,955,0.078952248,0.326788137,0.022730303,0.316466138,0.930790281,0.079817081
18083,Knox County,  IN,29120,0.941076487,0.016071429,37.9,47380,659,0.113096695,0.169277846,0.02581373,0.369653937,0.922628906,0.157356166
18085,Kosciusko County,  IN,59962,0.938444993,0.059287549,38.5,61366,788,0.143243857,0.233369931,0.024413889,0.333893458,0.899899069,0.111207725
18087,LaGrange County,  IN,26349,0.978414513,0.021025466,31.1,64498,709,0.382174893,0.104723609,0.012597178,0.381154621,0.590932377,0.098321091
18089,Lake County,  IN,370770,0.619241642,0.084985301,39.1,56128,886,0.113434921,0.225668116,0.042618055,0.386050195,0.924299649,0.161110657
18091,LaPorte County,  IN,86374,0.828476497,0.039039526,40.3,53658,747,0.115290979,0.180181813,0.034945874,0.429906122,0.922718344,0.164965015
18093,Lawrence County,  IN,35559,0.965003952,0.018448213,43.1,53610,686,0.117464167,0.157883282,0.026039685,0.404974178,0.916073177,0.147028648
18095,Madison County,  IN,101226,0.876798888,0.021674273,40.4,49522,774,0.115908082,0.184036412,0.032865823,0.416564757,0.917557093,0.181506746
18097,Marion County,  IN,716549,0.617387477,0.113259526,34.3,48316,889,0.139490295,0.308782539,0.042199001,0.329148967,0.895321715,0.185432128
18099,Marshall County,  IN,34682,0.936656551,0.063491148,40,52658,754,0.15064259,0.19674638,0.030257606,0.384021763,0.874025352,0.140098637
18101,Martin County,  IN,7936,0.98168821,0.002520161,42.7,52726,540,0.119101124,0.137359551,0.014978081,0.392717974,0.93461616,0.131317151
18103,Miami County,  IN,28138,0.904397599,0.015352904,40.1,50657,714,0.138609497,0.13019435,0.027310203,0.445104775,0.913578408,0.166721258
18105,Monroe County,  IN,123349,0.860884468,0.09118031,29.6,49839,920,0.072701666,0.457264249,0.033542494,0.381818904,0.930820768,0.125849759
18107,Montgomery County,  IN,29602,0.952908298,0.035504358,40.2,55522,684,0.102459646,0.181591084,0.02453787,0.354752168,0.915502293,0.116216216
18109,Morgan County,  IN,53931,0.972197592,0.014945022,41.5,64335,837,0.118895614,0.172518862,0.032238465,0.368490654,0.929700873,0.097469841
18111,Newton County,  IN,10997,0.973198971,0.032736201,43.1,55356,707,0.142525487,0.118703947,0.046090245,0.413492831,0.931284957,0.116297262
18113,Noble County,  IN,35518,0.963541447,0.06191227,38.7,56789,712,0.163959391,0.137373096,0.025491309,0.352499121,0.914173835,0.098257618
18115, OH County,  IN,4745,0.969356486,0.012012645,47.4,60128,669,0.123544188,0.146837177,0.010345541,0.38299193,0.949149631,0.089285714
18117,Orange County,  IN,15039,0.955129189,0.021809961,42.4,47917,623,0.168276676,0.109210235,0.021275232,0.420826658,0.922741659,0.16306594
18119,Owen County,  IN,16419,0.969090473,0.013642731,45.2,49543,696,0.145932215,0.131024801,0.032722127,0.39637993,0.89131696,0.184269277
18121,Parke County,  IN,13308,0.952732208,0.016831981,43.2,52618,619,0.138002659,0.119890329,0.031027653,0.48228563,0.863729904,0.153547798
18123,Perry County,  IN,15019,0.947073605,0.00772355,42,52348,571,0.09702534,0.161145795,0.016995153,0.442003231,0.958083147,0.137562941
18125,Pike County,  IN,9547,0.96776539,0.004399288,43.7,50194,576,0.132101458,0.141168369,0.022012579,0.404848854,0.959894806,0.116875191
18127,Porter County,  IN,131131,0.910019213,0.04443648,39.5,71152,933,0.064135379,0.28431593,0.026900611,0.383547315,0.941500925,0.106280962
18129,Posey County,  IN,19840,0.962402191,0.007560484,42.6,64196,688,0.065856243,0.219037529,0.025773694,0.374564797,0.952444901,0.084171373
18131,Pulaski County,  IN,9688,0.950712636,0.014347647,41.6,49580,652,0.115265512,0.127537562,0.037011243,0.420754154,0.926925239,0.143624963
18133,Putnam County,  IN,30096,0.932083244,0.029106858,37.9,61047,787,0.111326078,0.167754938,0.017196877,0.448377105,0.940738595,0.098766768
18135,Randolph County,  IN,19187,0.949330017,0.021785584,42.6,48036,685,0.12493505,0.143409734,0.029932314,0.399548759,0.905864637,0.160252463
18137,Ripley County,  IN,21643,0.97259695,0.01959063,40.7,56332,693,0.106734567,0.180471835,0.033929755,0.347912525,0.918100358,0.123029655
18139,Rush County,  IN,12873,0.97187669,0.009321836,41.7,54346,709,0.126432789,0.139110802,0.027469228,0.404908436,0.902321906,0.14115899
18141,St. Joseph County,  IN,206185,0.778825088,0.076989112,36.6,52769,793,0.114729439,0.29574107,0.028681683,0.366728872,0.9183258,0.153066167
